activity_code,activity_text,ai_exposure_score,ai_exposure_score_z,automation_score,augmentation_score,participation_rate_unweighted_pp_post,participation_rate_unweighted_pp_pre,participation_rate_weighted_pp_post,participation_rate_weighted_pp_pre,positive_respondents_post,positive_respondents_pre,respondents_total_post,respondents_total_pre,weighted_participation_change_pp,unweighted_participation_change_pp
180589,"Travel related to work, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.42438661676465494,0.495999486910884,0.479216234617075,0.702142284153536,34.5,46.6,8108.5,9294.8,-0.22292604953646095,-0.07161287014622908
180601,Travel related to taking class,0.05,-0.4785288964455661,0.05,0.05,1.0983506393112301,1.38462395821415,3.3686986297120747,3.5591255098796237,88.5,130.2,8108.5,9294.8,-0.19042688016754905,-0.28627331890291985
180682,Travel related to education (except taking class),0.05,-0.4785288964455661,0.05,0.05,0.30020999895475997,0.442579908561466,0.537738397391565,1.020443360254302,24.0,41.8,8108.5,9294.8,-0.4827049628627369,-0.14236990960670604
180699,"Travel related to education, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.0351588259164,0.028665302152089997,0.07342328541738634,1.0,3.4,8108.5,9294.8,-0.04475798326529634,-0.022789749580480002
180701,Travel related to grocery shopping,0.05,-0.4785288964455661,0.05,0.05,15.411801232230612,14.771913603007544,13.32110398498061,13.116062976418329,1248.0,1376.0,8108.5,9294.8,0.20504100856228114,0.6398876292230682
180782,Travel related to shopping (except grocery shopping),0.05,-0.4785288964455661,0.05,0.05,25.73411158317892,28.97600473397889,25.021578871471554,28.40541537112499,2088.0,2704.6,8108.5,9294.8,-3.3838364996534374,-3.241893150799971
180801,Travel related to using childcare services,0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.042033083789182,0.024255647860065,0.040881100869932,1.0,4.0,8108.5,9294.8,-0.016625453009866998,-0.029664007453262003
180802,Travel related to using financial services and banking,0.05,-0.4785288964455661,0.05,0.05,1.26231621964294,1.642961367273108,1.253865036743795,1.7261643659732642,102.0,153.6,8108.5,9294.8,-0.47229932922946927,-0.380645147630168
180803,Travel related to using legal services,0.05,-0.4785288964455661,0.05,0.05,0.049476305343695,0.036455107659268,0.044706224796739996,0.068631311713068,4.0,3.4,8108.5,9294.8,-0.023925086916327998,0.013021197684427
180804,Travel related to using medical services,0.05,-0.4785288964455661,0.05,0.05,2.98679671843683,2.90935549470429,3.413172576143415,3.5372813481455565,241.5,269.6,8108.5,9294.8,-0.12410877200214143,0.07744122373253992
180805,Travel related to using personal care services,0.05,-0.4785288964455661,0.05,0.05,1.355234929923765,1.211798051252538,1.2915647966840949,1.18712826793362,110.0,113.4,8108.5,9294.8,0.10443652875047493,0.143436878671227
180806,Travel related to using real estate services,0.05,-0.4785288964455661,0.05,0.05,0.16731774722425002,0.181737196672128,0.15557218762317,0.151526578619692,13.5,17.0,8108.5,9294.8,0.004045609003478001,-0.014419449447877986
180807,Travel related to using veterinary services,0.05,-0.4785288964455661,0.05,0.05,0.28314788896927,0.210473891361886,0.32880371950839005,0.23466074027881997,23.0,19.4,8108.5,9294.8,0.09414297922957007,0.07267399760738402
180899,"Travel rel. to using prof. & personal care services, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.02406771929334,0.05034802507956,0.020023706484885,0.036725597627476,2.0,4.8,8108.5,9294.8,-0.016701891142591,-0.026280305786220003
180901,Travel related to using household services,0.05,-0.4785288964455661,0.05,0.05,0.20509540961053502,0.278356589120218,0.19555493924579,0.258511239360912,16.5,26.4,8108.5,9294.8,-0.06295630011512202,-0.07326117950968297
180902,Travel related to using home main./repair/décor./construction svcs,0.05,-0.4785288964455661,0.05,0.05,0.09828217730889499,0.06112342686549001,0.091484960031645,0.067825299589894,8.0,5.8,8108.5,9294.8,0.023659660441750996,0.037158750443404984
180903,Travel related to using pet services (not vet),0.05,-0.4785288964455661,0.05,0.05,0.19991652151034,0.114464861636602,0.169921285421805,0.107791446696008,16.0,10.6,8108.5,9294.8,0.06212983872579701,0.08545165987373801
180904,Travel related to using lawn and garden services,0.05,-0.4785288964455661,0.05,0.05,0.02406771929334,0.008957647269333818,0.011470487542354368,0.004566896498280104,2.0,0.8,8108.5,9294.8,0.006903591044074264,0.015110072024006181
180905,Travel related to using vehicle maintenance & repair services,0.05,-0.4785288964455661,0.05,0.05,0.85864515527908,0.909483410932444,0.820762031001,0.9472638681057439,69.5,84.6,8108.5,9294.8,-0.12650183710474394,-0.05083825565336397
180999,"Travel related to using household services, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.006872793730295817,0.0,0.00403182984720195,0.0,0.6,8108.5,9294.8,-0.00403182984720195,-0.006872793730295817
181002,Travel related to civic obligations & participation,0.05,-0.4785288964455661,0.05,0.05,0.17268121425232,0.121975754090116,0.192108491828465,0.12010374301877799,13.5,11.2,8108.5,9294.8,0.07200474880968702,0.050705460162203994
181081,Travel related to using government services,0.05,-0.4785288964455661,0.05,0.05,0.180357256938685,0.231544078964792,0.239225451837015,0.286055801384384,14.5,21.6,8108.5,9294.8,-0.04683034954736903,-0.051186822026107
181099,"Travel rel. to govt svcs & civic obligations, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
181101,Travel related to eating and drinking,0.05,-0.4785288964455661,0.05,0.05,18.28392409675157,20.033448025043697,16.802922892436726,19.292289644331117,1480.5,1881.6,8108.5,9294.8,-2.4893667518943907,-1.7495239282921276
181199,"Travel related to eating and drinking, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
181201,Travel related to socializing and communicating,0.05,-0.4785288964455661,0.05,0.05,12.4766088158679,14.582972960131693,11.11964396212272,12.981413504579368,1012.0,1367.8,8108.5,9294.8,-1.8617695424566492,-2.106364144263793
181202,Travel related to attending or hosting social events,0.05,-0.4785288964455661,0.05,0.05,2.0301706613716153,1.982535272415138,1.5296973426535048,1.619813625296112,165.0,186.0,8108.5,9294.8,-0.09011628264260718,0.04763538895647734
181204,Travel related to arts and entertainment,0.05,-0.4785288964455661,0.05,0.05,2.20333773007458,2.657094518810118,1.753727190572125,2.128937361423018,179.0,249.0,8108.5,9294.8,-0.3752101708508928,-0.45375678873553804
181283,Travel related to relaxing and leisure,0.05,-0.4785288964455661,0.05,0.05,5.5391503194313705,6.719200271233952,5.743243637321885,7.004274644710222,448.5,632.4,8108.5,9294.8,-1.261031007388337,-1.180049951802581
181299,"Travel rel. to socializing, relaxing, & leisure, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.014848988716382,0.010990093260140513,0.009547561677737642,1.0,1.4,8108.5,9294.8,0.001442531582402871,-0.0024799123804619995
181301,Travel related to participating in sports/exercise/recreation,0.05,-0.4785288964455661,0.05,0.05,7.8811617403822005,7.8408983842673505,8.471808000994626,8.58056989561252,640.5,732.2,8108.5,9294.8,-0.10876189461789387,0.04026335611484999
181302,Travel related to attending sporting/recreational events,0.05,-0.4785288964455661,0.05,0.05,0.92566942505891,0.81855920986299,0.911248366174835,0.7638785782433819,75.0,77.2,8108.5,9294.8,0.14736978793145306,0.10711021519592001
181399,"Travel related to sports, exercise, & recreation, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.01821839781463,0.02335283159188182,0.030857421000479997,0.021153556847505806,1.5,2.2,8108.5,9294.8,0.009703864152974192,-0.005134433777251819
181401,Travel related to religious/spiritual practices,0.05,-0.4785288964455661,0.05,0.05,5.57991099085446,5.999036064158988,3.5846911096305796,3.849149802201328,452.5,562.0,8108.5,9294.8,-0.2644586925707486,-0.419125073304528
181499,"Travel rel. to religious/spiritual activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.020310871978380003,0.0,0.016946342612524,0.0,2.0,8108.5,9294.8,-0.016946342612524,-0.020310871978380003
181501,Travel related to volunteering,0.05,-0.4785288964455661,0.05,0.05,3.14077368042388,3.2942169388950036,2.61344524859829,2.800535813326866,253.0,309.0,8108.5,9294.8,-0.18709056472857588,-0.1534432584711234
181599,"Travel related to volunteer activities, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.20625169743967997,0.24768726234032598,0.1523808894111,0.19252885390817398,17.0,23.8,8108.5,9294.8,-0.040147964497073974,-0.04143556490064601
181601,Travel related to phone calls,0.05,-0.4785288964455661,0.05,0.05,0.454974090915215,0.511626430952484,0.60034324401895,0.590838998107734,37.0,48.2,8108.5,9294.8,0.009504245911216014,-0.05665234003726893
181699,"Travel rel. to phone calls, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.005849321478705,0.003912745769342,0.00260724848048954,0.006453617738574001,0.5,0.4,8108.5,9294.8,-0.0038463692580844606,0.001936575709363
181801,Security procedures related to traveling,0.05,-0.4785288964455661,0.05,0.05,0.32494815162660995,0.24029617155740404,0.374655701841075,0.22865729300422596,26.0,22.2,8108.5,9294.8,0.14599840883684903,0.0846519800692059
181899,"Security procedures related to traveling, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.0,0.008490723017802,0.0,0.011055194744497735,0.0,0.8,8108.5,9294.8,-0.011055194744497735,-0.008490723017802
189999,"Traveling, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,3.30638140303538,4.000142801353786,2.93165124171593,4.198405069946768,267.5,374.0,8108.5,9294.8,-1.2667538282308377,-0.6937613983184061
500101,Insufficient detail in verbatim,0.05,-0.4785288964455661,0.05,0.05,9.185899841799074,9.872957213242765,8.85910207913459,9.791891090973555,742.0,919.4,8108.5,9294.8,-0.932789011838965,-0.6870573714436912
500103,Missing travel or destination,0.05,-0.4785288964455661,0.05,0.05,2.10244170158462,2.250540021494902,1.8349669036426202,2.13339235750597,169.0,210.0,8108.5,9294.8,-0.29842545386334973,-0.14809831991028188
500104,Recorded simultaneous activities incorrectly,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8108.5,9294.8,0.0,0.0
500105,Respondent refused to provide information/none of your business,0.05,-0.4785288964455661,0.05,0.05,0.19522348786076998,0.340034655358478,0.314514917682355,0.30732774557307396,16.0,32.0,8108.5,9294.8,0.007187172109281048,-0.144811167497708
500106,Gap/can't remember,0.05,-0.4785288964455661,0.05,0.05,4.63394398551241,6.082084903902192,4.0222000889130705,5.57453111373271,378.0,569.6,8108.5,9294.8,-1.5523310248196394,-1.4481409183897824
500107,Unable to code activity at 1st tier,0.05,-0.4785288964455661,0.05,0.05,0.1041314987876,0.24112735563522603,0.08230530423715,0.250637872480564,8.5,23.0,8108.5,9294.8,-0.16833256824341403,-0.13699585684762602
509989,"Data codes, n.e.c.*",0.05,-0.4785288964455661,0.05,0.05,0.01236907633592,0.0,0.011824805052566504,0.0,1.0,0.0,8108.5,9294.8,0.011824805052566504,0.01236907633592
