activity_code,activity_text,period,participation_rate_weighted_pp,participation_rate_unweighted_pp,positive_respondents,respondents_total,ai_exposure_score,ai_exposure_score_z,automation_score,augmentation_score,post_2023plus,ai_exposure_x_post,ai_exposure_z_x_post
120504,Waiting associated with arts & entertainment,post,0.10778326897245,0.08524266759446,7.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120504,Waiting associated with arts & entertainment,pre,0.12294004140488798,0.133485841058324,12.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
120599,"Waiting associated with socializing, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
120599,"Waiting associated with socializing, n.e.c.*",pre,0.0005045703478964148,0.0022009464069539996,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
129999,"Socializing, relaxing, and leisure, n.e.c.*",post,0.010394382825325513,0.018888831193135003,1.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
129999,"Socializing, relaxing, and leisure, n.e.c.*",pre,0.005001341102268001,0.007988885479662,0.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130101,Doing aerobics,post,0.26390162540401,0.219291207154115,18.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130101,Doing aerobics,pre,0.295878258706684,0.294492025795958,27.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130102,Playing baseball,post,0.057664826956815,0.03777766238628,3.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130102,Playing baseball,pre,0.091722377409512,0.071055780665728,6.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130103,Playing basketball,post,0.3916497059288,0.17700509004613998,14.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130103,Playing basketball,pre,0.484177541779008,0.291876848173464,27.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130104,Biking,post,1.2170623565782202,1.42542678766827,116.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130104,Biking,pre,1.151083336815896,1.3085320897641382,120.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130105,Playing billiards,post,0.161185783423755,0.14641761589558,12.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130105,Playing billiards,pre,0.16842619143385001,0.13547609245124,12.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130106,Boating,post,0.17718016978655998,0.22398424080368,18.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130106,Boating,pre,0.16255756391264,0.200221602542292,18.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130107,Bowling,post,0.06278258233431,0.087253967729985,7.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130107,Bowling,pre,0.14583710193413,0.146848022558032,13.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130108,"Climbing, spelunking, caving",post,0.09541345846212,0.042956550486480005,3.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130108,"Climbing, spelunking, caving",pre,0.039722812985626,0.037050815272288,3.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130109,Dancing,post,0.221566125496175,0.19004459976057497,15.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130109,Dancing,pre,0.239214632257228,0.221567210638616,20.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130110,Participating in equestrian sports,post,0.037730537620885005,0.056666493579425006,4.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130110,Participating in equestrian sports,pre,0.034674458758956,0.057348264685858,5.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130111,Fencing,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130111,Fencing,pre,0.0025559690248340003,0.002458210422812,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130112,Fishing,post,0.33137211980318,0.287840922618835,23.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130112,Fishing,pre,0.286614293652262,0.30023810684004204,27.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130113,Playing football,post,0.09457135576266501,0.049476305343695,4.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130113,Playing football,pre,0.11944623037574201,0.063054418763014,6.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130114,Golfing,post,0.478079800377775,0.5908493516825299,48.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130114,Golfing,pre,0.484854171640288,0.554139013255838,51.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130115,Doing gymnastics,post,0.009451309741585,0.011698642957415,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130115,Doing gymnastics,pre,0.0027464820853197146,0.004285799945992,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130116,Hiking,post,0.34621876846453503,0.461493845772435,37.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130116,Hiking,pre,0.294139758678198,0.39349014882613,36.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130117,Playing hockey,post,0.022291535247060002,0.01303950971443,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130117,Playing hockey,pre,0.02178669687954083,0.023317918305273817,2.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130118,Hunting,post,0.06047042413548501,0.09310328920869,7.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130118,Hunting,pre,0.135276900537698,0.14612244294614002,13.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130119,Participating in martial arts,post,0.06577110885826,0.061174948301115,5.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130119,Participating in martial arts,pre,0.075000299636402,0.071861059877822,6.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130120,Playing racquet sports,post,0.444993084480545,0.35218345888463,28.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130120,Playing racquet sports,pre,0.220079176323618,0.19020077185317802,17.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130121,Participating in rodeo competitions,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130121,Participating in rodeo competitions,pre,0.0025308879742428803,0.004659156829765999,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130122,Rollerblading,post,0.05998856292606122,0.035766362250755,3.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130122,Rollerblading,pre,0.06487707776253375,0.047575932561958,4.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130123,Playing rugby,post,0.03451638294766,0.011698642957415,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130123,Playing rugby,pre,0.00299077281957,0.0020848535390380002,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130124,Running,post,1.513224008315975,1.173721385155935,95.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130124,Running,pre,1.693295822761892,1.507301287807956,141.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130125,"Skiing, ice skating, snowboarding",post,0.06478186009737,0.12570206349478,10.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130125,"Skiing, ice skating, snowboarding",pre,0.095261534060686,0.125487209208672,11.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130126,Playing soccer,post,0.27033626979267,0.11132168702333001,9.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130126,Playing soccer,pre,0.23668654286409202,0.160105608105496,15.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130127,Softball,post,0.03165237341223,0.02406771929334,2.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130127,Softball,pre,0.03162635911983,0.032215876715092004,3.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130128,Using cardiovascular equipment,post,0.7690081310303349,0.7549995109421099,61.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130128,Using cardiovascular equipment,pre,0.7953767766458639,0.7932852401302259,73.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130129,Vehicle touring/racing,post,0.05843527571729,0.07738204598022001,6.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130129,Vehicle touring/racing,pre,0.113148546374922,0.11687200615492802,11.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130130,Playing volleyball,post,0.15510292628826,0.08524266759446,7.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130130,Playing volleyball,pre,0.113531964743842,0.071881764669358,6.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130131,Walking,post,8.122045023001515,8.997730777508071,730.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130131,Walking,pre,7.265552460872433,7.726059653674805,713.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130132,Participating in water sports,post,1.16661294379696,1.26079077395805,102.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130132,Participating in water sports,pre,1.291112745437438,1.3552245301694439,126.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130133,Weightlifting/strength training,post,3.99389346185643,3.1333989132602853,253.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130133,Weightlifting/strength training,pre,3.02271833242449,2.401610191281752,223.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130134,"Working out, unspecified",post,4.314531887570875,4.049497692092199,328.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130134,"Working out, unspecified",pre,3.675592423985426,3.4114696360482584,315.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130135,Wrestling,post,0.013713453214149999,0.006519754857215,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130135,Wrestling,pre,0.007735546928063999,0.0022009464069539996,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130136,Doing yoga,post,0.807985285125955,0.853281688251005,69.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130136,Doing yoga,pre,0.761346519792366,0.781746881910298,72.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130199,Playing sports n.e.c.*,post,0.90943746932465,0.8131914502064299,65.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130199,Playing sports n.e.c.*,pre,0.8672459851174,0.8409288818699899,79.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130201,Watching aerobics,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130201,Watching aerobics,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130202,Watching baseball,post,0.17574363176712499,0.18486571166037502,15.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130202,Watching baseball,pre,0.15778120232284001,0.168470740733508,15.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130203,Watching basketball,post,0.16042827497896,0.179686823560175,14.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130203,Watching basketball,pre,0.16576509708879,0.146239409157846,13.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130204,Watching biking,post,0.00537270896729,0.006519754857215,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130204,Watching biking,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130205,Watching billiards,post,0.00622313081695,0.005849321478705,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130205,Watching billiards,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130206,Watching boating,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130206,Watching boating,pre,0.001667338292573239,0.004659156829765999,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130207,Watching bowling,post,0.0154025432348,0.017547964436125,1.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130207,Watching bowling,pre,0.00664263875193024,0.008619203672169819,0.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130208,"Watching climbing, spelunking, caving",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130208,"Watching climbing, spelunking, caving",pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130209,Watching dancing,post,0.0027118243812125093,0.005849321478705,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130209,Watching dancing,pre,0.015140188647638548,0.018646373689053995,1.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130210,Watching equestrian sports,post,0.01870608407555,0.01821839781463,1.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130210,Watching equestrian sports,pre,0.00911775088773967,0.019065996867521997,1.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130211,Watching fencing,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130211,Watching fencing,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130212,Watching fishing,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130212,Watching fishing,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130213,Watching football,post,0.18545571459652,0.19790522137481,16.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130213,Watching football,pre,0.16754329870707002,0.16987047870973,15.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130214,Watching golfing,post,0.004094181131940931,0.011698642957415,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130214,Watching golfing,pre,0.00622742484824,0.006195906535969818,0.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130215,Watching gymnastics,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130215,Watching gymnastics,pre,0.0010186382104555966,0.004041226423709818,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130216,Watching hockey,post,0.046383155014505,0.035766362250755,3.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130216,Watching hockey,pre,0.027172972223198,0.044105120177652,4.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130217,Watching martial arts,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130217,Watching martial arts,pre,0.005027385347519005,0.0061260799627478185,0.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130218,Watching racquet sports,post,0.03888085424935,0.031257907529065,2.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130218,Watching racquet sports,pre,0.043543364656107995,0.027475540304022,2.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130219,Watching rodeo competitions,post,0.00551996902664,0.006519754857215,0.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130219,Watching rodeo competitions,pre,0.007281644995711528,0.01145077097875582,1.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130220,Watching rollerblading,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130220,Watching rollerblading,pre,0.0010099628839080382,0.0022009464069539996,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130221,Watching rugby,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130221,Watching rugby,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130222,Watching running,post,0.01377588311331,0.018888831193135003,1.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130222,Watching running,pre,0.02065107483635937,0.027136793999734,2.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130223,"Watching skiing, ice skating, snowboarding",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130223,"Watching skiing, ice skating, snowboarding",pre,0.006656740908967914,0.008584290385559818,0.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130224,Watching soccer,post,0.19207364767299,0.15561910426683,12.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130224,Watching soccer,pre,0.117511771631818,0.11440429821023598,10.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130225,Watching softball,post,0.03207663455651,0.03643679562926,3.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130225,Watching softball,pre,0.03002523563032645,0.035137335194608,3.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130226,Watching vehicle touring/racing,post,0.01261256776591,0.030587474150555002,2.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130226,Watching vehicle touring/racing,pre,0.014931431333806297,0.023794677563387996,2.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130227,Watching volleyball,post,0.038002234089054995,0.031257907529065,2.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130227,Watching volleyball,pre,0.068076583257762,0.035860005460494,3.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130228,Watching walking,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130228,Watching walking,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130229,Watching water sports,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130229,Watching water sports,pre,0.009332791265608001,0.012123679271129999,1.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130230,Watching weightlifting/strength training,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130230,Watching weightlifting/strength training,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130231,"Watching people working out, unspecified",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130231,"Watching people working out, unspecified",pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130232,Watching wrestling,post,0.01263711959378245,0.01236907633592,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130232,Watching wrestling,pre,0.01636075946117992,0.018902602926544,1.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130299,"Attending sporting events, n.e.c.*",post,0.037676668574685004,0.043626983864990004,3.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130299,"Attending sporting events, n.e.c.*",pre,0.06881214794854,0.078954686335866,7.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130301,Waiting related to playing sports or exercising,post,0.087848168216595,0.06836513653684001,5.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130301,Waiting related to playing sports or exercising,pre,0.137455913660944,0.12607322572269403,12.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130302,Waiting related to attending sporting events,post,0.024213556798905002,0.031257907529065,2.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130302,Waiting related to attending sporting events,pre,0.037749667691894515,0.052490317405368005,5.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",post,0.017506571421795,0.011698642957415,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",pre,0.0024937519462107224,0.006324387190336,0.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130401,Security related to playing sports or exercising,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130401,Security related to playing sports or exercising,pre,0.00479973476366,0.0019563728846718185,0.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130402,Security related to attending sporting events,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130402,Security related to attending sporting events,pre,0.0032019194178636904,0.004204620364686,0.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
130499,"Security related to sports, exercise, & recreation, n.e.c.*",post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
130499,"Security related to sports, exercise, & recreation, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
139999,"Sports, exercise, & recreation, n.e.c.*",post,0.030839903058125,0.017547964436125,1.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
139999,"Sports, exercise, & recreation, n.e.c.*",pre,0.02612407519696087,0.027930808840343817,2.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
140101,Attending religious services,post,3.540193221509355,5.950312847553731,482.5,8108.5,0.532,2.283258852002684,0.45,0.6,1.0,0.532,2.283258852002684
140101,Attending religious services,pre,3.8993726656529604,6.529165834734083,610.4,9294.8,0.532,2.283258852002684,0.45,0.6,0.0,0.0,0.0
140102,Participation in religious practices,post,4.9567430493662705,5.52331237960801,446.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
140102,Participation in religious practices,pre,5.423225035871766,6.083006758465755,566.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
140103,Waiting associated w/religious & spiritual activities,post,0.13029526892217,0.23300115024706003,19.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
140103,Waiting associated w/religious & spiritual activities,pre,0.185505380696032,0.270295699792574,25.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
140104,Security procedures rel. to religious & spiritual activities,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
140104,Security procedures rel. to religious & spiritual activities,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
140105,Religious education activities,post,0.56148104871031,0.794302619013285,64.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
140105,Religious education activities,pre,0.8278806827045659,1.198690744443152,113.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
149999,"Religious and spiritual activities, n.e.c.*",post,0.013974384497619998,0.029246607393540004,2.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
149999,"Religious and spiritual activities, n.e.c.*",pre,0.051756318055457995,0.06800575289524999,6.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
150101,Computer use,post,0.6339622993762899,0.8847241747079501,71.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
150101,Computer use,pre,0.755061070739032,0.8658776399870481,80.4,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
150102,Organizing and preparing,post,0.45602647723938,0.61644251666076,50.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
150102,Organizing and preparing,pre,0.596923696916676,0.7475315414605339,69.8,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
150103,Reading,post,0.0649855017305,0.127528784702435,10.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
150103,Reading,pre,0.140842916593994,0.171149143692236,16.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
150104,Telephone calls (except hotline counseling),post,0.29332639375622,0.34700457078442504,28.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
150104,Telephone calls (except hotline counseling),pre,0.295941264011226,0.35733912303264204,33.2,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
